batch,text,DMesure,gold_score_20,gold_score_20_std,gold_score_20_label,gold_label_trunc,gold_label_maj,ANNOT1_LEVEL,ANNOT1_SUBLEVEL,ANNOT2_LEVEL,ANNOT2_SUBLEVEL,ANNOT3_LEVEL,ANNOT3_SUBLEVEL,old_gold_score_20_label,old_gold_label_trunc,old_gold_label_maj,difficulty
11_1,"Les français et la musique.    La musique : 3e activité culturelle favorite des français  64 % télévision  54 % lecture  47 % musique  42 % cinéma    Les découvertes musicales se font avec...  70 % la radio  58 % la télévision  38 % les conseils / recommandations de quelqu'un  14 % les sites de partage vidéo  9 % les concerts / festivals  1 % les blogs spécialisés    Le hit-parade des genres de musique écoutés en France  51 % Chanson française  34 % Musique classique  34 % Variété internationale  31 % Pop  22 % Rock  17 % Jazz  13 % Musique du monde  13 % Rnb  10 % Musique de film  9 % Rap  8 % Musique électronique, techno  8 % Dance  12 % Autre genre de musique    Les supports pour écouter de la musique  44 % Radio + télévision  31 % Chaîne hifi / CD / DVD  16 % Téléphone portable / Internet / tablette baladeur    Les moments d'écoute  90 % À la maison  74 % Dans la voiture  74 % Pendant les monuments de détente  20 % Pendant les moments d'attente  20 % Pendant les déplacements hors-voiture    Temps d'écoute par jour  26 % 1/2 h - 1 h  22 % 1 h - 2h  20 % Plus de 2 h  16 % 1/2 h",Très Facile,6.0,2.6457513110645907,Facile,Facile,Facile,Facile,3,Facile,2,Très Facile,3,Facile,Très Facile,Facile,"Le texte fourni consiste en une présentation d’informations statistiques et factuelles sur les habitudes musicales des Français : il est composé de structures nominales, de pourcentages, d’énumérations et de formulations très simples sans phrases complexes. Le vocabulaire est courant et la construction syntaxique très accessible, sans subordination ni nuancements sophistiqués. Il s’agit principalement d’un texte informatif basé sur des listes et des classements.

Dans le Cadre européen commun de référence pour les langues (CECR), le niveau **A2** correspond à la capacité de comprendre des phrases isolées et des expressions fréquemment utilisées en relation avec des domaines d’expérience immédiate (par exemple : informations simples et directes sur des sujets familiers).

Ce texte est plus riche que le niveau A1 (où seules les phrases très simples sont utilisées), mais il ne requiert pas la compréhension de structures complexes, d’arguments ou de nuances, ce qui serait attendu à partir du niveau B1.

**Niveau CECR : A2**"
11_1,"La mise en scène de la vie privée des politiques rattrapés par la peopolisation.    QUESTIONS À GEORGES BRUANT, PAPARAZZI    La peopolisation est-elle un phénomène nouveau ?  Je crois qu'elle existe depuis longtemps. Cela a commencé avec le président américain Kennedy. Il invitait des paparazzis à photographier sa famille à la Maison blanche. Ainsi, il pouvait éviter que la presse parle de sa relation avec Marilyn Monroe. De plus, cela lui permettait de cacher d'autres faits de sa vie privée. L'idée est arrivée en France sous Giscard dans les années 70. On voyait le président français qui allait dîner et jouait l'accordéon chez des Français de la classe moyenne. En fin de compte, tout était calculé.    Quelles sont les règles du la vie privée pour les photographes de presse ?      Tout d'abord, le respect de la dignité de chacun et ensuite la vérification des sources. Pour ma part, je publie des photos qui répondent à l'obligation d'informer. Mais franchement, ces règles sont de moins en moins respectées...    C'est-à-dire ? Pouvez-vous développer ?  D'une part, il me semble que les politiques se servent de la presse. Il y a aujourd'hui plus de chargés de communication que de journalistes. Les politiciens maîtrisent leur image. D'autre part, les médias répondent à une logique commerciale. Ils veulent vendre, donc ils publient les photos qui font augmenter les ventes.    En définitive, toute la presse fait aujourd'hui du people ?  Oui et je ne suis pas certain que ce soit bon signe. Ce n'est plus un genre réservé à certains titres spécialisés. Aujourd'hui, on publie et on vend. Puis, le lendemain, les journaux s'excusent dans des éditoriaux. Bref, c'est hypocrite.",Accessible,14.0,3.0,Accessible,Accessible,Accessible,+Complexe,2,Accessible,1,Accessible,4,Accessible,Accessible,Accessible,"Le texte fourni présente des phrases relativement complexes, un vocabulaire varié (par exemple : ""peopolisation"", ""maîtrisent leur image"", ""logique commerciale"", ""éditoriaux"", ""calculé"", ""obligation d’informer""), et aborde des notions abstraites comme la logique commerciale, la communication politique ou l’éthique journalistique. L’organisation du texte suit une structure d’interview, demande de la compréhension implicite et explicite, et développe des arguments avec des exemples historiques et des explications nuancées.

Selon le Cadre européen commun de référence pour les langues (CECR), le niveau B2 correspond à quelqu’un qui ""peut comprendre le contenu principal de sujets concrets ou abstraits dans un texte complexe"", ""peut comprendre des articles spécialisés et de longues instructions techniques"", ""peut développer un point de vue sur un sujet d’actualité"", et ""peut exposer spontanément et couramment ses idées de façon claire et détaillée"".

Niveau CECR : **B2**"
11_1,"Informations aux parents    Madame, Monsieur,    Vous êtes invités à une réunion d'information au sujet de la classe de découverte,  Lundi 14 novembre 2013 à 18h30 à l'école.  Nous avons trouvé un centre d'accueil en Vendée du 16 mai au 21 mai 2014.    Merci d'avance pour votre présence.  Cordialement,  Sylvie Vassavoir",Facile,4.333333333333333,3.214550253664318,Très Facile,Très Facile,Très Facile,Facile,3,Très Facile,3,Très Facile,2,Très Facile,Très Facile,Très Facile,"Le texte fourni est composé de phrases relativement simples et utilise une structure claire et directe. Le vocabulaire est basique et courant, adapté à un contexte d'information pour des parents. Il ne contient pas de structures syntaxiques complexes ni de vocabulaire spécialisé. L'information porte sur une invitation à une réunion et donne des détails pratiques facilement identifiables.

Selon le Cadre européen commun de référence pour les langues (CECR), ce type de texte correspond à un utilisateur ayant une capacité de compréhension et production simple, mais allant au-delà du strictement élémentaire puisque le lecteur doit comprendre des informations concrètes et certaines formulations un peu plus formelles (""Merci d'avance pour votre présence"", par exemple).

Niveau CECR : **A2**"
11_1,"Débuts    Je lis. C'est comme une maladie. Je lis tout ce qui me tombe sous la main, sous les yeux: journaux, livres d'école, affiches, bouts de papier trouvés dans la rue, recettes de cuisine, livres d'enfant. Tout ce qui est imprimé. J'ai quatre ans. La guerre vient de commencer. Nous habitons à cette époque un petit village qui n'a pas de gare, ni l'électricité, ni l'eau courante, ni le téléphone. Mon père est le seul instituteur du village. Il enseigne à tous les degrés, du premier au sixième. Dans la même salle.    L'école n'est séparée de notre maison que par la cour de récréation, et ses fenêtres donnent sur le jardin potager de ma mère. Quand je grimpe à la dernière fenêtre de la grande salle, je vois toute la classe, avec mon père devant, debout, écrivant au tableau noir. La salle de mon père sent la craie, l'encre, le papier, le calme, le silence, la neige, même en été. La grande cuisine de ma mère sent la bête tuée, la viande bouillie, le lait, la confiture, le pain, le linge mouillé, le pipi du bébé, l'agitation, le bruit, la chaleur de l'été, même en hiver. Quand le temps ne nous permet pas de jouer dehors, quand le bébé crie plus fort que d'habitude, quand mon frère et moi faisons trop de bruit et trop de dégâts dans la cuisine, notre mère nous envoie chez notre père pour une «punition».    source : L'analphabète, Agota Kristof",Facile,11.666666666666666,4.725815626252608,Accessible,Facile,Facile,+Complexe,2,Facile,3,Facile,5,Accessible,Facile,Accessible,"Le texte fourni présente des caractéristiques suivantes :

- Le texte est composé de phrases développées, incluant des descriptions détaillées et nuancées, des subordonnées, des variations temporelles, et un vocabulaire riche (par exemple, ""la salle de mon père sent la craie, l’encre, le papier, le calme, le silence, la neige, même en été"").
- On observe un style littéraire, avec des métaphores, des énumérations, et des oppositions (""La grande cuisine de ma mère sent la bête tuée, la viande bouillie... l’agitation, le bruit, la chaleur de l’été, même en hiver""), ce qui indique la capacité à exprimer des idées complexes, des ambiances et des émotions différenciées.
- La structure générale du texte fait appel à des phrases longues et complexes, des temps verbaux variés et une organisation logique des idées.

Selon le Cadre européen commun de référence pour les langues (CECR), le niveau **C1** correspond à la capacité de comprendre une grande gamme de textes longs et exigeants, ainsi que de reconnaître des significations implicites. Les utilisateurs à ce niveau savent s'exprimer de façon fluide et spontanée sans trop apparemment devoir chercher leurs mots. Ils peuvent utiliser la langue de façon efficace et souple.

**Niveau CECR : C1**"
11_1,"Vendredi 23 novembre    Les fleurs sont déjà fanées. La vie est courte pour les fleurs, elles s'ouvrent, se donnent et meurent d'amour. Je me sens parfois comme une petite fleur si fragile, si timide… J'ai besoin de me protéger, de m’emmitoufler dans de gros manteaux de fourrure, de boire des thés parfumés, bien chauds…    Dehors, tant de choses m'effraient. Les voitures qui roulent à toute allure, le regard des hommes, le bruit incessant… Ou ces chiens, en bas de chez moi. Il y en a deux maintenant. Celui que j'ai vu hier, et un autre, un chien-loup aussi, mais bien plus gros, et plus vieux aussi. Son poil grisonne. Ils reniflaient les poubelles, et les fouillaient avec leur museau.    Les chiens sont des animaux sales. Quand ce ne sont pas les poubelles, ils fourrent leur nez dans les fesses de leurs congénères. J'ai lu un jour que pour les Apaches, suivre la « voie du chien » signifiait avoir une vie dissolue, fourrer son sexe partout. Ces chiens qui traînent, je n’aime pas. Ils n’ont pas l’air méchant, mais je me méfie. Je connais une fille qui s’est faite attaquer par un husky. Elle a dû aller à l'hôpital, il lui avait déchiré l’avant-bras avec ses dents. Je déteste l'hôpital, avec tous ces murs blancs, ces draps blancs, et ces infirmiers blancs. Habituellement, c'était un chien gentil qui aimait les enfants. D'après ce que disaient ses maîtres.    source : L'arbre de fraternité, Stéphane Cerveau",Accessible,11.333333333333334,5.131601439446884,Accessible,Facile,Facile,+Complexe,2,Facile,2,Facile,5,Accessible,Facile,Accessible,"Le texte présenté est rédigé dans un registre littéraire, employant un vocabulaire assez riche et des structures grammaticales variées. On y trouve des métaphores (""La vie est courte pour les fleurs, elles s'ouvrent, se donnent et meurent d'amour""), des phrases complexes, des nuances dans l'expression des sentiments et des descriptions détaillées. L'auteur exprime des réflexions personnelles, des sentiments intérieurs avec une certaine subtilité et nuance, tout en intégrant des références culturelles (les Apaches, ""la voie du chien""). Les temps verbaux sont variés (présent, imparfait, passé composé), et la maîtrise du discours indirect, de l'évocation, voire de l'implicite est manifeste.

Selon les descripteurs du CECR, le niveau B2 correspond à la capacité de comprendre le contenu essentiel de sujets concrets ou abstraits dans un texte complexe, de communiquer avec spontanéité et d'exprimer des opinions sur une gamme étendue de sujets. Le niveau C1 fait référence à la capacité d’utiliser la langue de façon souple et efficace à des fins sociales, académiques et professionnelles, avec une bonne maîtrise des nuances de signification.

Ce texte s'approche du niveau **C1** — il présente une grande richesse lexicale, une maîtrise des nuances, des phrases longues et complexes, ainsi que la capacité à construire un récit introspectif nuancé.

**Niveau CECR : C1**"
11_1,"Inspiration    « Je crois au futur des femmes dans le sport. »  Ann Wauters, basketteuse belge    « On doit prendre notre place sans attendre qu'on nous la donne. »  Sarah Ourahmoune, boxeuse française    « Ne jamais se laisser enfermer par ce que pensent les autres de vous, de ce que vous êtes censée être ou représenter. L'identité est multiple, à soi, insaisissable et c'est notre liberté de la définir. Cela n'appartient à personne. »  Safia Kessas, journaliste belge    « Retourne dans ta cuisine... Combien de fois ces mots ont frappé, heurté, blessé la jeune boxeuse que j'étais. Au-delà du ring, le vrai combat est ailleurs, dans la vie de tous les jours, pour les droits des femmes. »  Sanae Jah, boxeuse belge    « Notre plus grande faiblesse réside dans l'abandon. La façon la plus sûre de réussir est d'essayer encore. »  Alexandra Tondeur, athlète de triathlon    « On doute souvent de nous-mêmes... On nous sous-estime également régulièrement... La boxe permet [aux] femmes de se doter d'un autre mental et de croire aussi en ses capacités physiques. Cela donne beaucoup de confiance. »  Oshin Derieuw, boxeuse belge    source : jeu ""Légitimes"", Culture & Santé",Accessible,12.666666666666666,0.2886751345948129,Accessible,Accessible,Accessible,Accessible,3,Accessible,3,Accessible,3,Accessible,Accessible,Accessible,"Le texte fourni présente un ensemble de citations authentiques sur la place des femmes dans le sport. Il comporte :

- Un vocabulaire varié, parfois abstrait (« identité multiple », « liberté de la définir », « abandon », « sous-estime »).
- Des structures complexes, notamment au niveau syntaxique (« Ne jamais se laisser enfermer par ce que pensent les autres de vous, de ce que vous êtes censée être ou représenter. » ; « Au-delà du ring, le vrai combat est ailleurs, dans la vie de tous les jours, pour les droits des femmes. »).
- Des notions implicites ou abstraites (l'identité, la confiance en soi, la discrimination), des phrases avec subordonnées ou infinitives.
- L’usage correct et nuancé de la langue, avec des expressions et des registres soutenus ou argumentatifs (« Retourne dans ta cuisine... Combien de fois ces mots ont frappé, heurté, blessé... »).
- La capacité à exprimer des opinions nuancées, argumenter, exprimer des sentiments, des conseils ou encouragements.

Ce texte requiert une très bonne maîtrise du français standard, de la compréhension fine des idées abstraites, et une capacité à suivre un discours argumenté. Il dépasse la simple communication factuelle et intègre une réflexion personnelle et des opinions nuancées.

Niveau CECR : **C1**"
11_1,"Le vent    1. Je suis le vent, je suis le fou, je suis le vent fou.  Je souffle et je m'amuse à taquiner les gens.    Voilà une petite fille ! Elle a de longs cheveux.    Je souffle...tous ses cheveux se soulèvent et s'emmêlent.    Elle n'y voit plus et moi je ris.    Je suis le vent, je suis le fou, je suis le vent fou.     2. Voilà une dame sous son parapluie. Je souffle et je souffle et je retourne le parapluie et je chasse la pluie qui s'en va arroser d'autres dames là -bas bien loin.  Je suis le vent, je suis le fou, je suis le vent fou.     3. Voilà un monsieur! Il lit son journal… je souffle et je souffle et j'emporte le journal qui s’envole, s'envole loin, loin du monsieur. Le monsieur court derrière son journal et...il va l'attraper. Alors je souffle encore un bon coup. Le chapeau du monsieur s'envole aussi et roule derrière le journal. Je suis le vent, je suis le fou, je suis le vent fou !       4. Voilà un garçon! Il veut aider le monsieur.    Le journal vole devant le chapeau. Le monsieur court derrière son chapeau. Le garçon court derrière le monsieur. Je suis le vent, je suis le fou, je suis le vent fou !     5. Voilà un vélo! Il veut aider le garçon. Le vélo roule derrière le garçon. Le garçon court derrière le monsieur. Le monsieur court derrière son chapeau. Le chapeau roule derrière le journal. Je suis le vent, je suis le fou, je suis le vent fou.     6. Cette fois, je souffle de toutes mes forces. Le journal tombe dans l'étang. Le chapeau roule dans l’étang. Le monsieur plonge dans l'étang. Le garçon plonge dans l'étang. Le vélo plonge dans l'étang. Tout le monde est à l'eau. Tout le monde rit beaucoup. Je suis le vent, je suis le fou, je suis le vent fou.",Très Facile,9.0,3.4641016151377544,Facile,Facile,Facile,Accessible,3,Facile,2,Facile,2,Facile,Facile,Facile,"Le texte « Le vent » utilise un vocabulaire courant et des structures grammaticales simples, avec des phrases majoritairement courtes : « Voilà une petite fille ! », « Je souffle… », « Elle n'y voit plus et moi je ris. » La progression narrative est linéaire et répétitive, avec de nombreuses répétitions de « Je suis le vent, je suis le fou, je suis le vent fou. », ainsi que des structures comme « Le journal vole devant le chapeau. Le monsieur court derrière son chapeau. »  
La narration se concentre sur des actions immédiates et familières, situées dans un contexte concret et quotidien (cheveux qui s’emmêlent, parapluie retourné, chapeau qui s’envole). L’ensemble du texte se fonde sur la description d’événements simplement liés par « voilà » et « et », sans formulation complexe ou notion abstraite.

Selon le Cadre européen commun de référence pour les langues (CECR), le niveau A2 correspond à la capacité de comprendre des phrases isolées et des expressions fréquemment utilisées en relation avec des domaines immédiats de priorité.

**Niveau CECR : A2**"
11_2,Livre blanc : pour une santé accessible aux personnes handicapées mentales    Se soigner est un droit.  Se soigner est important pour tout le monde.  Il faut faire un peu plus attention aux personnes handicapées intellectuelles.  Il faut réfléchir à tous les soins pour les personnes handicapées intellectuelles.    Connaître les besoins des personnes et agir  Pour bien connaître les besoins des personnes handicapées il faut travailler ensemble.  Travailler ensemble c’est travailler à plusieurs :  - les établissements pour personnes handicapées  - les hôpitaux  - les médecins  La recherche sur le handicap doit progresser en France.  Les associations doivent participer à la recherche.    Il faut travailler sur :  - les besoins de personnes pour notre région  - les besoins des hôpitaux  - les besoins des partenaires. Les partenaires sont les personnes avec qui on travaille  - les besoins pour l’avenir  - le nombre de personnes qui ne se soignent pas  - l’avis des personnes handicapées    source : www.unapei.org,Facile,7.666666666666667,5.033222956847167,Facile,Facile,Facile,Accessible,3,Très Facile,3,Facile,2,Facile,Facile,Facile,"Le texte fourni utilise un vocabulaire courant, des phrases simples et des structures grammaticales basiques. Il évite les subordonnées complexes, utilise principalement le présent de l'indicatif, énumère clairement les idées et définit certains mots (« Les partenaires sont les personnes avec qui on travaille »). Le style est direct, destiné à être compris facilement, et les instructions sont présentées de façon claire et linéaire. On ne trouve pas d’arguments complexes, de nuances stylistiques avancées, ni de vocabulaire abstrait ou technique élaboré.

Selon le Cadre européen commun de référence pour les langues (CECR), ce texte vise une forte accessibilité et une compréhension facile, ce qui le situe dans les textes de **niveau A2** (Utilisateur élémentaire avancé).

Niveau CECR : **A2**"
11_2,"Chargé de promotion et marketing sportif    Offre d'Alternance en Marketing Sportif  Lieu : Grenoble et ses environs  Rythme d'alternance : 1 semaine en formation / 3 semaines en clubs    Mission : Nous recherchons un alternant passionné de sport, doté d'une forte appétence pour le commerce et le marketing, pour rejoindre notre équipe en tant qu'alternant en marketing sportif. Vous travaillerez en étroite collaboration avec le club employeur pour le promouvoir et le développer.    Profil recherché :  - Passionné de sport avec une solide connaissance de différents sports.  - Intérêt marqué pour le commerce et le marketing.  - Capacité à travailler de manière autonome et en équipe.  - Créatif, proactif et axé sur les résultats.  - Maîtrise des outils informatiques, notamment des logiciels de marketing et des réseaux sociaux.  - Niveau d'études : Pas de niveau exigé    Si vous êtes passionné par le sport et que vous souhaitez acquérir une expérience en marketing sportif au sein de clubs sportifs diversifiés, nous serions ravis de vous rencontrer. Envoyez votre CV et une lettre de motivation en mentionnant ""Candidature Alternance Marketing Sportif"" dans l'objet.    Salaire : 1 200,00€ à 1 700,00€ par mois  Date limite de candidature : 15/12/2023    source : https://fr.indeed.com/",Accessible,9.666666666666666,2.8867513459481287,Facile,Facile,Facile,Accessible,3,Facile,3,Facile,3,Facile,Facile,Facile,"Le texte fourni est une offre d’alternance rédigée dans un registre formel, utilisant des structures grammaticales variées et un vocabulaire spécifique au domaine du marketing sportif et du recrutement (ex. : « appétence », « promouvoir et développer », « en étroite collaboration », « axé sur les résultats », etc.). Le texte mobilise également des structures conditionnelles (ex. : « Si vous êtes passionné par le sport et que vous souhaitez acquérir une expérience… ») ainsi qu’un langage organisationnel structuré (énumérations, paragraphes thématiques).

L’ensemble démontre une capacité à s’exprimer de manière claire, détaillée et organisée sur des sujets techniques, à employer à la fois des phrases complexes et du lexique professionnel. Toutefois, le texte reste relativement standard et informatif, sans effets de style avancés ou subtilités de la langue proche du niveau natif.

Selon le Cadre européen commun de référence pour les langues (CECR), ce texte correspond au niveau où l’on est en mesure de produire un discours clair et détaillé sur une gamme étendue de sujets, d’expliquer un point de vue sur un sujet d’actualité et d’exposer les avantages et les inconvénients de différentes options : Niveau **B2**

Niveau CECR : **B2**"
11_2,"Les nouvelles idoles des Français.    L'auteur explique comment, dans les années 80, les journalistes et les animateurs de la télévision sont devenus des stars qui font rêver les Français.    Le bouleversement du paysage audiovisuel répondait aux attentes d'un public sevré d'idoles. Où étaient donc passées les stars du cinéma français ? Depardieu, Deneuve, Adjani... ? Un peu mince pour composer une galaxie digne de ce nom. Au lieu de produire du rêve, la génération du café-théâtre a enfanté de bons comédiens, mais totalement dépourvus de mystère. Trop proches de nous. Or, que demandons-nous essentiellement aux stars de cinéma ? D'avoir du talent bien sûr, mais surtout de nous faire rêver. Quelles étoiles alors ajouter à la galaxie ? Les vedettes de la chanson ? Johnny, Eddy, Sardou... des astres luminescents mais déclinants. Les joueurs de foot ? Une ou deux superstars, cela reste bien maigre, sans compter les baisses de forme et les affaires de gros sous. Quant aux héros de la politique, ils appartiennent à un passé que les héritiers n'ont pas su conjuguer au présent. Du coup, les stars de la télé ont occupé l'espace laissé vacant. En fait, leurs seuls concurrents sont désormais les top-models.    Laurent Neumann, Les dieux de la télé existent, je les ai rencontrés, Plon.",+Complexe,12.333333333333334,0.5773502691896257,Accessible,Accessible,Accessible,Accessible,3,Accessible,2,Accessible,2,Accessible,Accessible,Accessible,"Le texte fourni présente plusieurs caractéristiques d’un niveau avancé selon le Cadre européen commun de référence pour les langues (CECRL) :

- Les phrases sont complexes, souvent longues, avec des subordonnées et des incises.
- Le vocabulaire est riche (« bouleversement », « sevré d’idoles », « dépourvus de mystère », « déclinent », « astres luminescents », « baisses de forme », etc.).
- Le propos est nuancé, intègre l’ironie et des jugements implicites (ex. : « totalement dépourvus de mystère », « cela reste bien maigre »).
- Le texte fait référence à des phénomènes culturels, utilise l’intertextualité, des références culturelles implicites et une argumentation élaborée.

Ces caractéristiques relèvent d’une très bonne maîtrise de la langue écrite, de la compréhension de références culturelles et de la capacité à exprimer des idées de manière nuancée.

Niveau CECR : **C1**"
11_2,"Le « Big Bang », origine de l'univers.    Un journaliste interroge l'astrophysicien Hubert Reeves sur l'origine et la crédibilité de la théorie du « Big Bang ».  — Le Big Bang reste donc très abstrait. On peut même se demander s'il n'est pas le pur produit de l'imagination des scientifiques, s'il a une vraie réalité.  — Comme toute théorie scientifique, celle du Big Bang est fondée à la fois sur un ensemble d'observations et sur un système mathématique (la relativité générale d'Einstein). [...] Si cette théorie est crédible, c'est parce qu'elle a déjà prédit correctement le résultat de plusieurs observations, et que ces prédictions ont été confirmées ; ce qui montre que le Big Bang n'est pas seulement un produit de l'imagination des scientifiques, mais qu'il touche à la réalité du monde.  — Soit. Mais comment peut-on le décrire si l'on ne peut pas le voir ?  — On en voit de nombreuses manifestations. Vers 1930, un astronome américain, Edwin Hubble, a constaté que les galaxies s'éloignent les unes des autres, à des vitesses proportionnelles à leur distance. Un peu comme un pudding que l'on met au four : à mesure qu'il gonfle, les raisins s'écartent les uns des autres. Ce mouvement d'ensemble des galaxies, nommé expansion de l'univers, a été confirmé jusqu'à des vitesses de dizaines de milliers de kilomètres-seconde. Selon la théorie de la relativité générale d'Einstein, cette expansion traduit un refroidissement progressif de l'univers. Sa température actuelle est d'environ 3 degrés absolu, c'est-à-dire moins 270 degrés Celsius. Et ce refroidissement se poursuit depuis environ quinze milliards d'années.",+Complexe,15.666666666666666,1.5275252316519468,+Complexe,+Complexe,+Complexe,+Complexe,2,+Complexe,1,Accessible,4,+Complexe,Accessible,+Complexe,"Le texte fourni présente des caractéristiques linguistiques avancées. Il aborde un sujet scientifique complexe (l’origine de l’univers et la théorie du Big Bang), en se servant d'un vocabulaire spécialisé (par exemple : « astrophysicien », « crédibilité », « système mathématique », « relativité générale », « expansion de l'univers »). Les phrases sont longues et structurées, avec des subordonnées, des références implicites et des explications abstraites. Le texte suppose la capacité à suivre des raisonnements, à comprendre des hypothèses et des comparaisons (pudding qui gonfle, par exemple). Il fait aussi usage de la voix passive (« est fondée », « a été confirmé ») et du discours rapporté (journaliste qui interroge).

Ce degré de complexité lexicale, grammaticale et conceptuelle correspond à un niveau avancé selon le Cadre européen commun de référence pour les langues (CECRL). Il suppose une très bonne maîtrise du français tant à l’écrit qu’à l’oral, typique de la compréhension de textes scientifiques ou académiques.

Niveau CECR : **C1**"
11_2,"Quelqu'un de bien    Debout devant ses illusions  Une femme que plus rien ne dérange  Détenue de son abandon  Son ennui lui donne le change    Que retient-elle de sa vie  Qu'elle pourrait revoir en peinture  Dans un joli cadre verni  En évidence sur un mur    Un mariage en Technicolor  Un couple dans les tons pastel  Assez d'argent sans trop d'efforts  Pour deux trois folies mensuelles    Elle a rêvé comme tout le monde  Qu'elle tutoierait quelques vedettes  Mais ses rêves en elle se fondent  Maintenant son espoir serait d'être    Refrain  Juste quelqu'un de bien  Quelqu'un de bien  Le cœur à portée de main  Juste quelqu'un de bien  Sans grand destin  Une amie à qui l'on tient  Juste quelqu'un de bien  Quelqu'un de bien    Il m'arrive aussi de ces heures  Où ma vie se penche sur le vide  Coupés tous les bruits du moteur  Au-dessus de terres arides    Je plane à l'aube d'un malaise  Comme un soleil qui veut du mal  Aucune réponse n'apaise  Mes questions à la verticale    J'dis bonjour à la boulangère  Je tiens la porte à la vieille dame  Des fleurs pour la fête des mères  Et ce week-end à Amsterdam    Pour que tu m'aimes encore un peu  Quand je n'attends que du mépris  À l'heure où s'enfuit le Bon Dieu  Qui pourrait me dire si je suis    Au refrain    J'aime à penser que tous les hommes  S'arrêtent parfois de poursuivre  L'ambition de marcher sur Rome  Et connaissent la peur de vivre    Sur le bas-côté de la route  Sur la bande d'arrêt d'urgence  Comme des gens qui parlent et qui doutent  D'être au-delà des apparences    Au refrain    Interprète : Enzo Enzo  Paroles et musique : Kent. D.R., 1994.",Accessible,12.666666666666666,0.5773502691896257,Accessible,Accessible,Accessible,Accessible,3,Accessible,2,Accessible,3,Accessible,Accessible,Accessible,"Le texte fourni est extrait d’une chanson (« Quelqu’un de bien » d’Enzo Enzo) et présente une grande richesse lexicale, des métaphores, des expressions imagées (« la vie se penche sur le vide », « ses rêves en elle se fondent », « coupés tous les bruits du moteur »), et des structures grammaticales variées (subordonnées, questions indirectes, concordance des temps). Le ton est nuancé, avec de nombreuses évocations abstraites (l’espoir, le doute, l’ambition, la peur de vivre), et il suppose une compréhension fine de l’implicite, de l’ironie, ainsi qu’un vocabulaire large, incluant des expressions familières (« J'dis bonjour à la boulangère », « qui pourrait me dire si je suis ») et poétiques.

Les niveaux supérieurs du CECRL — C1 et C2 — sont caractérisés par la capacité à comprendre des textes longs et exigeants, à reconnaître des significations implicites, à apprécier des usages stylistiques et à naviguer dans une langue littéraire ou poétique. Le texte correspond donc à ces critères avancés. Cependant, il ne dépend pas de références culturelles ou historiques extrêmes, ni d’une complexité linguistique « exceptionnelle » qui placerait le texte au niveau C2, mais il requiert tout de même une grande maîtrise.

**Niveau CECR : C1**"
11_2,"Casserole de chocolat chaud à l'ancienne    Ingrédients pour 4 personnes  - 190g Chocolat noir  - 1l Lait  - 10cl Crème liquide  - 1 cuil. à soupe Cacao    Etapes de préparation  Hachez le chocolat au couteau. Versez le lait et la crème dans une casserole, ajoutez le cacao tamisé et faites chauffer doucement.  Fouettez puis, hors du feu, incorporez le chocolat haché et fouettez à nouveau pour bien faire fondre le chocolat. Servez bien chaud.    source : www.cuisineactuelle.fr",Très Facile,6.666666666666667,3.214550253664318,Facile,Facile,Facile,Facile,3,Facile,4,Très Facile,3,Facile,Très Facile,Facile,"Le texte fourni est une recette de cuisine, structurée de manière claire en listes d'ingrédients et d'étapes de préparation. Le vocabulaire est relativement courant mais spécifique au domaine culinaire (« incorporez », « fouettez », « tamisé »). Les phrases sont principalement à l’impératif, de longueur moyenne, avec quelques subordonnées simples (« Versez le lait et la crème dans une casserole, ajoutez le cacao tamisé et faites chauffer doucement. »).

Selon le Cadre européen commun de référence pour les langues (CECR), un texte de niveau **B1** permet de comprendre l’essentiel de textes clairs et standard sur des sujets familiers, y compris des descriptions de processus. Le texte ne comporte pas de complexités syntaxiques ou lexicales avancées, ce qui le situe dans la partie intermédiaire du cadre.

Niveau CECR : **B1**"
